time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.moe_gate.min,time_stats.moe_gate.max,time_stats.moe_gate.mean,time_stats.moe_gate.median,time_stats.moe_gate.std,time_stats.moe_linear.min,time_stats.moe_linear.max,time_stats.moe_linear.mean,time_stats.moe_linear.median,time_stats.moe_linear.std,time_stats.add.min,time_stats.add.max,time_stats.add.mean,time_stats.add.median,time_stats.add.std,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,num_experts,top_k,num_tokens,num_tensor_parallel_workers
0.107,0.114,0.10985714285714285,0.11,0.0013899542399358512,0.055,0.056,0.05545,0.055,0.0004974937185533105,0.199,0.202,0.19959999999999997,0.199,0.0010198039027185578,0.037,0.038,0.03705000000000001,0.037,0.00021794494717703385,0.154,0.157,0.15529999999999997,0.155,0.0009000000000000008,0.056,0.057,0.056100000000000004,0.056,0.00030000000000000024,0.02,0.021,0.020750000000000005,0.021,0.00043301270189221973,0.499,0.513,0.5072000000000001,0.508,0.003789459064299287,0.025,0.026000000000000002,0.025200000000000007,0.025,0.0004000000000000003,32,4,2048,768,151936,128,8,3808,1
0.10400000000000001,0.111,0.10823809523809524,0.108,0.0013768411709334236,0.054,0.055,0.0546,0.055,0.0004898979485566361,0.197,0.2,0.19844999999999996,0.199,0.0009733961166965903,0.036000000000000004,0.037,0.03605000000000001,0.036000000000000004,0.00021794494717703236,0.153,0.155,0.15429999999999996,0.155,0.0009000000000000007,0.055,0.057,0.05545,0.055,0.0005894913061275802,0.02,0.021,0.020650000000000005,0.021,0.0004769696007084733,0.47800000000000004,0.495,0.49044999999999994,0.4925,0.004641928478552849,0.025,0.025,0.025000000000000005,0.025,3.469446951953614e-18,32,4,2048,768,151936,128,8,3776,1
0.10400000000000001,0.108,0.10685714285714289,0.107,0.0011248582677159723,0.053,0.054,0.05365000000000001,0.054,0.00047696960070847325,0.193,0.2,0.19709999999999997,0.197,0.002165640782770773,0.035,0.036000000000000004,0.03560000000000001,0.036000000000000004,0.0004898979485566361,0.15,0.156,0.15304999999999996,0.153,0.0017168284713389413,0.054,0.055,0.0546,0.055,0.0004898979485566361,0.02,0.021,0.020400000000000005,0.02,0.000489897948556636,0.482,0.5,0.49335000000000007,0.495,0.0056857277458562915,0.025,0.025,0.025000000000000005,0.025,3.469446951953614e-18,32,4,2048,768,151936,128,8,3744,1
0.10300000000000001,0.108,0.10638095238095238,0.106,0.0011328930717495532,0.053,0.055,0.054000000000000006,0.054,0.0003162277660168382,0.186,0.19,0.1871,0.187,0.0007000000000000008,0.035,0.036000000000000004,0.03560000000000001,0.036000000000000004,0.0004898979485566361,0.154,0.156,0.15419999999999998,0.154,0.0005099019513592789,0.054,0.055,0.0546,0.055,0.0004898979485566361,0.02,0.021,0.020550000000000006,0.021,0.0004974937185533105,0.463,0.47500000000000003,0.46900000000000003,0.468,0.0036469165057620967,0.024,0.025,0.024900000000000005,0.025,0.0003000000000000003,32,4,2048,768,151936,128,8,3712,1
0.10300000000000001,0.108,0.10604761904761906,0.106,0.0013964645998681112,0.052000000000000005,0.054,0.0529,0.053,0.0005385164807134485,0.184,0.189,0.18549999999999997,0.185,0.0017175564037317684,0.035,0.036000000000000004,0.03505000000000001,0.035,0.00021794494717703385,0.152,0.157,0.15295,0.152,0.0014654350889752856,0.053,0.055,0.053750000000000006,0.054,0.0006224949798994372,0.02,0.021,0.020400000000000005,0.02,0.000489897948556636,0.47700000000000004,0.497,0.48810000000000003,0.4875,0.004877499359302878,0.024,0.025,0.024150000000000005,0.024,0.00035707142142714284,32,4,2048,768,151936,128,8,3680,1
0.10300000000000001,0.109,0.10623809523809526,0.106,0.0015400915836948777,0.052000000000000005,0.054,0.05285000000000001,0.053,0.0007921489758877406,0.186,0.191,0.18729999999999997,0.186,0.00200249843945008,0.035,0.036000000000000004,0.03530000000000001,0.035,0.0004582575694955844,0.153,0.157,0.15405,0.153,0.0016271140095272996,0.053,0.055,0.0538,0.054,0.0006782329983125276,0.02,0.021,0.020650000000000005,0.021,0.0004769696007084733,0.467,0.488,0.47809999999999997,0.47900000000000004,0.00576974869470065,0.024,0.024,0.024000000000000004,0.024,3.469446951953614e-18,32,4,2048,768,151936,128,8,3648,1
0.101,0.106,0.10385714285714288,0.10400000000000001,0.0013196577581477123,0.05,0.052000000000000005,0.05100000000000001,0.051000000000000004,0.0006324555320336764,0.181,0.187,0.184,0.184,0.00202484567313166,0.034,0.035,0.034350000000000006,0.034,0.00047696960070847325,0.149,0.154,0.15175,0.152,0.0016085707942145426,0.052000000000000005,0.053,0.05235000000000001,0.052000000000000005,0.00047696960070846994,0.02,0.021,0.020200000000000003,0.02,0.00040000000000000034,0.47300000000000003,0.484,0.47865,0.47900000000000004,0.0039909272105614554,0.024,0.024,0.024000000000000004,0.024,3.469446951953614e-18,32,4,2048,768,151936,128,8,3616,1
0.1,0.107,0.10500000000000001,0.105,0.0015118578920369056,0.051000000000000004,0.052000000000000005,0.05170000000000001,0.052000000000000005,0.0004582575694955844,0.187,0.191,0.18814999999999998,0.187,0.0014239030865898154,0.034,0.035,0.034850000000000006,0.035,0.00035707142142714284,0.154,0.158,0.15554999999999994,0.155,0.0011169153951844349,0.053,0.054,0.053200000000000004,0.053,0.0004000000000000003,0.02,0.021,0.020700000000000003,0.021,0.0004582575694955844,0.456,0.462,0.45830000000000004,0.457,0.0020518284528683204,0.024,0.024,0.024000000000000004,0.024,3.469446951953614e-18,32,4,2048,768,151936,128,8,3584,1
0.099,0.10300000000000001,0.10152380952380953,0.10200000000000001,0.001295378143689091,0.049,0.051000000000000004,0.049900000000000014,0.05,0.0007681145747868616,0.18,0.188,0.18330000000000002,0.183,0.0024919871588754243,0.033,0.035,0.03370000000000001,0.034,0.0005567764362830027,0.149,0.155,0.15155000000000002,0.151,0.002085065946199306,0.051000000000000004,0.053,0.05135000000000001,0.051000000000000004,0.0005722761571129793,0.02,0.021,0.020100000000000003,0.02,0.00030000000000000024,0.457,0.48,0.4716500000000002,0.47200000000000003,0.005516112761719068,0.023,0.024,0.023300000000000005,0.023,0.0004582575694955844,32,4,2048,768,151936,128,8,3552,1
0.098,0.106,0.10171428571428572,0.101,0.0018553104513122033,0.049,0.051000000000000004,0.04975000000000001,0.05,0.0007664854858377953,0.183,0.19,0.1849,0.183,0.002791057147390575,0.033,0.035,0.033650000000000006,0.0335,0.0007262919523166983,0.151,0.157,0.1528,0.1515,0.0023151673805580472,0.05,0.053,0.05130000000000001,0.051000000000000004,0.0007141428428542841,0.02,0.021,0.020200000000000003,0.02,0.00040000000000000034,0.453,0.47700000000000004,0.465,0.464,0.006542170893518456,0.023,0.023,0.023000000000000003,0.023,3.469446951953614e-18,32,4,2048,768,151936,128,8,3520,1
0.098,0.10300000000000001,0.10080952380952383,0.101,0.0011388819755334676,0.049,0.05,0.04930000000000001,0.049,0.0004582575694955844,0.184,0.187,0.18515,0.185,0.001152171862180292,0.033,0.034,0.033400000000000006,0.033,0.000489897948556636,0.152,0.155,0.15325,0.153,0.0009937303457175906,0.05,0.051000000000000004,0.05070000000000001,0.051000000000000004,0.0004582575694955844,0.02,0.021,0.020150000000000005,0.02,0.00035707142142714284,0.463,0.47200000000000003,0.4673,0.467,0.003018277654557317,0.023,0.023,0.023000000000000003,0.023,3.469446951953614e-18,32,4,2048,768,151936,128,8,3488,1
0.096,0.10300000000000001,0.1005714285714286,0.101,0.0014982983545287893,0.048,0.049,0.04865000000000001,0.049,0.00047696960070847325,0.171,0.17500000000000002,0.17344999999999997,0.17450000000000002,0.0018296174463532007,0.032,0.034,0.03275000000000001,0.033,0.0005361902647381809,0.138,0.14300000000000002,0.14040000000000002,0.14100000000000001,0.001356465996625055,0.049,0.051000000000000004,0.04995000000000001,0.05,0.0005894913061275804,0.018000000000000002,0.019,0.018800000000000004,0.019,0.00039999999999999893,0.435,0.453,0.44255000000000005,0.443,0.004080134801694673,0.023,0.023,0.023000000000000003,0.023,3.469446951953614e-18,32,4,2048,768,151936,128,8,3456,1
0.095,0.10200000000000001,0.09966666666666668,0.1,0.0014584183648679587,0.048,0.049,0.04860000000000001,0.049,0.0004898979485566361,0.17200000000000001,0.177,0.17465,0.17400000000000002,0.0011947803145348425,0.032,0.033,0.03275000000000001,0.033,0.00043301270189221973,0.139,0.14300000000000002,0.14100000000000001,0.14100000000000001,0.0009486832980505147,0.049,0.051000000000000004,0.049900000000000014,0.05,0.0005385164807134509,0.018000000000000002,0.019,0.01895,0.019,0.00021794494717703312,0.457,0.47100000000000003,0.46610000000000007,0.467,0.0033301651610693453,0.022,0.023,0.022950000000000005,0.023,0.00021794494717703385,32,4,2048,768,151936,128,8,3424,1
0.093,0.101,0.09800000000000002,0.098,0.0015430334996209205,0.047,0.048,0.04725000000000001,0.047,0.0004330127018922198,0.171,0.17500000000000002,0.17250000000000001,0.17200000000000001,0.001161895003862226,0.032,0.033,0.03205000000000001,0.032,0.00021794494717703385,0.138,0.14200000000000002,0.13905000000000003,0.139,0.0011169153951844349,0.048,0.049,0.04870000000000001,0.049,0.0004582575694955844,0.018000000000000002,0.019,0.018400000000000007,0.018000000000000002,0.0004898979485566343,0.444,0.459,0.4506500000000001,0.4505,0.004315958757912318,0.022,0.023,0.022250000000000002,0.022,0.00043301270189221973,32,4,2048,768,151936,128,8,3392,1
0.091,0.1,0.09676190476190476,0.096,0.0020214271692182042,0.046,0.047,0.046450000000000005,0.046,0.0004974937185533104,0.167,0.17400000000000002,0.17055,0.17,0.0028191310718020924,0.03,0.032,0.031200000000000006,0.031,0.0005099019513592789,0.121,0.127,0.12369999999999996,0.123,0.0022383029285599414,0.047,0.049,0.04785000000000001,0.048,0.0007921489758877436,0.018000000000000002,0.019,0.018350000000000005,0.018000000000000002,0.0004769696007084716,0.444,0.466,0.45074999999999993,0.4495,0.005881113840081661,0.022,0.022,0.022000000000000002,0.022,3.469446951953614e-18,32,4,2048,768,151936,128,8,3360,1
0.089,0.1,0.09523809523809526,0.095,0.002505323131041127,0.044,0.047,0.045450000000000004,0.0455,0.0008645808232895299,0.164,0.17300000000000001,0.16830000000000003,0.168,0.0029681644159311685,0.03,0.032,0.030600000000000006,0.031,0.0005830951894845307,0.133,0.14,0.13615000000000005,0.136,0.002434645764787972,0.046,0.048,0.04700000000000001,0.047,0.0007745966692414839,0.017,0.019,0.018050000000000004,0.018000000000000002,0.0005894913061275793,0.40900000000000003,0.427,0.4184499999999999,0.4195,0.00635196819891282,0.022,0.022,0.022000000000000002,0.022,3.469446951953614e-18,32,4,2048,768,151936,128,8,3328,1
0.088,0.097,0.09452380952380952,0.095,0.0017076591501943928,0.044,0.046,0.044950000000000004,0.045,0.0007399324293474377,0.167,0.171,0.16860000000000003,0.168,0.0012409673645990868,0.03,0.031,0.030350000000000005,0.03,0.0004769696007084733,0.136,0.14,0.13695000000000004,0.136,0.0012835497652993447,0.046,0.047,0.046250000000000006,0.046,0.0004330127018922198,0.018000000000000002,0.019,0.018200000000000004,0.018000000000000002,0.00039999999999999893,0.434,0.45,0.44295,0.4425,0.004055551750378736,0.022,0.022,0.022000000000000002,0.022,3.469446951953614e-18,32,4,2048,768,151936,128,8,3296,1
0.08700000000000001,0.096,0.09361904761904762,0.094,0.0020811212746106814,0.043000000000000003,0.045,0.0442,0.0445,0.0008717797887081326,0.163,0.17200000000000001,0.1679,0.169,0.003192177939902476,0.029,0.031,0.029750000000000006,0.03,0.0006224949798994357,0.133,0.139,0.13610000000000005,0.137,0.0023853720883753146,0.044,0.047,0.04555000000000001,0.046,0.0008046738469715548,0.017,0.019,0.018100000000000005,0.018000000000000002,0.000624499799839839,0.418,0.437,0.42890000000000006,0.432,0.00683300812234261,0.021,0.022,0.0216,0.022,0.0004898979485566345,32,4,2048,768,151936,128,8,3264,1
0.08600000000000001,0.095,0.0929047619047619,0.093,0.0018232561637215843,0.043000000000000003,0.045,0.04395,0.044,0.00038405728739342903,0.167,0.17,0.16870000000000002,0.169,0.0010535653752852749,0.029,0.03,0.029900000000000003,0.03,0.00029999999999999927,0.136,0.138,0.13705,0.137,0.0008645808232895299,0.045,0.046,0.04540000000000001,0.045,0.0004898979485566361,0.018000000000000002,0.019,0.018200000000000004,0.018000000000000002,0.00039999999999999893,0.431,0.442,0.43805000000000005,0.4395,0.003138072656902644,0.021,0.022,0.021050000000000003,0.021,0.00021794494717703315,32,4,2048,768,151936,128,8,3232,1
0.084,0.095,0.0919047619047619,0.092,0.0021800996461446846,0.042,0.044,0.04345,0.0435,0.0005894913061275771,0.164,0.171,0.1676,0.169,0.0025573423705088864,0.029,0.03,0.029450000000000004,0.029,0.0004974937185533087,0.133,0.139,0.13680000000000003,0.1375,0.0020639767440550306,0.044,0.045,0.044700000000000004,0.045,0.00045825756949558437,0.018000000000000002,0.019,0.018350000000000005,0.018000000000000002,0.0004769696007084716,0.401,0.422,0.41084999999999994,0.41050000000000003,0.006223142293086333,0.021,0.022,0.021050000000000006,0.021,0.00021794494717703312,32,4,2048,768,151936,128,8,3200,1
0.083,0.093,0.0911904761904762,0.092,0.0019668453741012734,0.042,0.043000000000000003,0.04295000000000001,0.043000000000000003,0.00021794494717703385,0.166,0.169,0.16725000000000004,0.168,0.0009937303457175904,0.029,0.03,0.029050000000000003,0.029,0.00021794494717703315,0.135,0.138,0.1366,0.137,0.0008602325267042634,0.043000000000000003,0.044,0.043800000000000006,0.044,0.0003999999999999976,0.018000000000000002,0.019,0.018200000000000004,0.018000000000000002,0.00039999999999999893,0.424,0.436,0.4300999999999999,0.431,0.0032848135411313716,0.021,0.021,0.021000000000000005,0.021,3.469446951953614e-18,32,4,2048,768,151936,128,8,3168,1
0.082,0.093,0.08966666666666667,0.09,0.002253744679276044,0.04,0.043000000000000003,0.04135000000000001,0.042,0.0009630680142129119,0.16,0.169,0.16465000000000002,0.166,0.0032291639784935077,0.027,0.029,0.028600000000000004,0.029,0.0005830951894845307,0.13,0.137,0.13405,0.135,0.0025194245374688265,0.041,0.044,0.04255000000000001,0.043000000000000003,0.0008046738469715542,0.017,0.018000000000000002,0.017700000000000004,0.018000000000000002,0.0004582575694955845,0.401,0.422,0.41320000000000007,0.41600000000000004,0.007345747068882768,0.02,0.021,0.020700000000000003,0.021,0.0004582575694955845,32,4,2048,768,151936,128,8,3136,1
0.081,0.092,0.08904761904761906,0.089,0.0021038782889880488,0.041,0.043000000000000003,0.04135000000000001,0.041,0.0005722761571129803,0.162,0.169,0.16545,0.1655,0.002178875856950094,0.028,0.029,0.028200000000000003,0.028,0.00040000000000000034,0.132,0.138,0.13445,0.134,0.0019868316486305547,0.042,0.043000000000000003,0.04225000000000001,0.042,0.0004330127018922198,0.017,0.018000000000000002,0.017850000000000005,0.018000000000000002,0.00035707142142714284,0.41000000000000003,0.431,0.4201,0.4195,0.00622012861603358,0.02,0.021,0.020250000000000004,0.02,0.00043301270189221973,32,4,2048,768,151936,128,8,3104,1
0.081,0.09,0.08914285714285713,0.09,0.0019095178719774678,0.041,0.043000000000000003,0.04200000000000001,0.042,0.0003162277660168382,0.156,0.16,0.15755000000000002,0.157,0.001023474474522937,0.028,0.029,0.028600000000000004,0.029,0.0004898979485566361,0.137,0.14,0.13774999999999998,0.137,0.0010897247358851695,0.043000000000000003,0.044,0.043250000000000004,0.043000000000000003,0.0004330127018922167,0.018000000000000002,0.019,0.018300000000000004,0.018000000000000002,0.0004582575694955828,0.41000000000000003,0.418,0.41285000000000005,0.41250000000000003,0.002286372673034721,0.02,0.021,0.020100000000000003,0.02,0.00030000000000000024,32,4,2048,768,151936,128,8,3072,1
0.08,0.091,0.08885714285714286,0.089,0.0021444438569900377,0.041,0.042,0.04110000000000001,0.041,0.0003000000000000003,0.155,0.157,0.15600000000000003,0.156,0.0008366600265340763,0.028,0.028,0.028000000000000004,0.028,3.469446951953614e-18,0.135,0.138,0.13620000000000004,0.136,0.0009273618495495712,0.041,0.043000000000000003,0.04210000000000001,0.042,0.00043588989435406776,0.018000000000000002,0.019,0.018150000000000006,0.018000000000000002,0.0003570714214271416,0.41000000000000003,0.424,0.41755000000000003,0.4175,0.004212778180725854,0.02,0.02,0.020000000000000004,0.02,3.469446951953614e-18,32,4,2048,768,151936,128,8,3040,1
0.078,0.089,0.0871904761904762,0.088,0.0021956460730282847,0.04,0.041,0.04020000000000001,0.04,0.0004000000000000003,0.154,0.157,0.15529999999999997,0.155,0.0008426149773176366,0.027,0.028,0.02765,0.028,0.00047696960070847325,0.135,0.138,0.1356,0.135,0.0008602325267042635,0.041,0.042,0.04135000000000001,0.041,0.0004769696007084732,0.018000000000000002,0.019,0.018050000000000004,0.018000000000000002,0.00021794494717703315,0.4,0.41100000000000003,0.40520000000000006,0.4055,0.003091924966748064,0.02,0.02,0.020000000000000004,0.02,3.469446951953614e-18,32,4,2048,768,151936,128,8,3008,1
0.078,0.089,0.08685714285714285,0.08700000000000001,0.0021221219004911606,0.039,0.04,0.03980000000000001,0.04,0.00040000000000000034,0.154,0.158,0.15499999999999997,0.155,0.0010488088481701524,0.027,0.028,0.02715,0.027,0.0003570714214271428,0.134,0.138,0.13620000000000002,0.136,0.0012083045973594582,0.04,0.041,0.04075000000000001,0.041,0.0004330127018922197,0.018000000000000002,0.018000000000000002,0.018000000000000006,0.018000000000000002,3.469446951953614e-18,0.4,0.41400000000000003,0.40890000000000004,0.40900000000000003,0.0033896902513356614,0.019,0.02,0.019950000000000002,0.02,0.00021794494717703385,32,4,2048,768,151936,128,8,2976,1
0.074,0.088,0.08585714285714287,0.08600000000000001,0.002747912008810194,0.038,0.04,0.03950000000000001,0.04,0.0005916079783099622,0.153,0.157,0.1558,0.156,0.000748331477354789,0.026000000000000002,0.027,0.02695000000000001,0.027,0.00021794494717703315,0.122,0.125,0.12395000000000003,0.124,0.0004974937185533105,0.04,0.041,0.040650000000000006,0.041,0.0004769696007084733,0.018000000000000002,0.018000000000000002,0.018000000000000006,0.018000000000000002,3.469446951953614e-18,0.384,0.397,0.388,0.3875,0.003146426544510458,0.019,0.02,0.019200000000000002,0.019,0.00040000000000000034,32,4,2048,768,151936,128,8,2944,1
0.074,0.08700000000000001,0.084,0.084,0.0024299715851758257,0.038,0.039,0.038450000000000005,0.038,0.0004974937185533104,0.152,0.156,0.15344999999999998,0.154,0.0012031209415515976,0.026000000000000002,0.027,0.026650000000000007,0.027,0.0004769696007084716,0.121,0.124,0.12240000000000004,0.123,0.0009695359714832665,0.039,0.04,0.03960000000000001,0.04,0.000489897948556636,0.017,0.018000000000000002,0.017800000000000003,0.018000000000000002,0.0004000000000000004,0.393,0.40800000000000003,0.39945,0.399,0.00393033077488397,0.019,0.02,0.019050000000000004,0.019,0.00021794494717703388,32,4,2048,768,151936,128,8,2912,1
0.074,0.08600000000000001,0.08290476190476193,0.083,0.0022233557199864305,0.037,0.039,0.03765,0.038,0.0005722761571129804,0.148,0.155,0.1518,0.153,0.0022715633383201114,0.026000000000000002,0.027,0.026250000000000006,0.026000000000000002,0.0004330127018922182,0.11800000000000001,0.124,0.12179999999999999,0.123,0.0019131126469708964,0.038,0.04,0.038900000000000004,0.039,0.0006244997998398404,0.017,0.018000000000000002,0.017700000000000004,0.018000000000000002,0.0004582575694955845,0.375,0.395,0.3869000000000001,0.3875,0.005346961754117945,0.019,0.019,0.019000000000000003,0.019,3.469446951953614e-18,32,4,2048,768,151936,128,8,2880,1
0.073,0.084,0.08185714285714286,0.082,0.002188404817728775,0.036000000000000004,0.038,0.03675000000000001,0.037,0.000536190264738178,0.137,0.14400000000000002,0.13975,0.14100000000000001,0.0021418449990603912,0.028,0.03,0.028950000000000004,0.029,0.0003840572873934303,0.12,0.126,0.12210000000000003,0.123,0.0017000000000000014,0.038,0.039,0.038500000000000006,0.0385,0.0005000000000000004,0.017,0.018000000000000002,0.017250000000000005,0.017,0.00043301270189221973,0.384,0.403,0.39109999999999995,0.393,0.005175905717843018,0.018000000000000002,0.019,0.018950000000000005,0.019,0.0002179449471770331,32,4,2048,768,151936,128,8,2848,1
0.07100000000000001,0.084,0.0814761904761905,0.082,0.00246149485396573,0.037,0.038,0.03715,0.037,0.00035707142142714284,0.152,0.154,0.15284999999999999,0.153,0.0007262919523166982,0.025,0.027,0.026000000000000006,0.026000000000000002,0.00031622776601683767,0.121,0.123,0.12145000000000002,0.121,0.0006689544080129831,0.037,0.038,0.037700000000000004,0.038,0.00045825756949558437,0.017,0.018000000000000002,0.017100000000000004,0.017,0.00030000000000000024,0.363,0.376,0.3697,0.37,0.0034942810419312325,0.018000000000000002,0.019,0.018100000000000005,0.018000000000000002,0.0002999999999999992,32,4,2048,768,151936,128,8,2816,1
0.07,0.082,0.07952380952380952,0.08,0.0024027572974367356,0.035,0.038,0.03610000000000001,0.036000000000000004,0.000768114574786859,0.147,0.155,0.1504,0.151,0.002517935662402837,0.025,0.026000000000000002,0.025200000000000007,0.025,0.00040000000000000034,0.117,0.124,0.12015,0.121,0.0019817921182606374,0.036000000000000004,0.038,0.03670000000000001,0.037,0.0006403124237432824,0.017,0.018000000000000002,0.017050000000000003,0.017,0.00021794494717703388,0.372,0.393,0.38295,0.3825,0.00522948372212784,0.018000000000000002,0.018000000000000002,0.018000000000000006,0.018000000000000002,3.469446951953614e-18,32,4,2048,768,151936,128,8,2784,1
0.069,0.083,0.07852380952380951,0.079,0.0025933807246076384,0.035,0.037,0.03550000000000001,0.035,0.0005916079783099612,0.135,0.14200000000000002,0.13825000000000004,0.139,0.002487468592766552,0.028,0.029,0.028300000000000002,0.028,0.0004582575694955844,0.116,0.123,0.11915,0.12,0.0020068632240389434,0.035,0.038,0.03615000000000001,0.036000000000000004,0.0007262919523166957,0.016,0.018000000000000002,0.016750000000000004,0.017,0.0005361902647381809,0.36,0.381,0.36954999999999993,0.3695,0.005408095783175446,0.018000000000000002,0.018000000000000002,0.018000000000000006,0.018000000000000002,3.469446951953614e-18,32,4,2048,768,151936,128,8,2752,1
0.07,0.081,0.07890476190476191,0.079,0.00211355628773068,0.035,0.037,0.03585000000000001,0.036000000000000004,0.00047696960070847243,0.151,0.154,0.15204999999999996,0.1515,0.0012031209415515973,0.025,0.026000000000000002,0.025050000000000006,0.025,0.00021794494717703388,0.12,0.123,0.1214,0.121,0.0007348469228349541,0.036000000000000004,0.037,0.03625000000000001,0.036000000000000004,0.00043301270189221675,0.017,0.018000000000000002,0.017050000000000003,0.017,0.0002179449471770339,0.376,0.384,0.37945,0.379,0.0021788758569500945,0.017,0.018000000000000002,0.017750000000000005,0.018000000000000002,0.00043301270189221973,32,4,2048,768,151936,128,8,2720,1
0.067,0.079,0.07685714285714286,0.077,0.0024743582965269673,0.034,0.036000000000000004,0.034850000000000006,0.035,0.0006538348415311017,0.123,0.128,0.12480000000000002,0.125,0.0017492855684535917,0.026000000000000002,0.027,0.026400000000000007,0.026000000000000002,0.0004898979485566343,0.117,0.122,0.1187,0.11900000000000001,0.0016155494421403477,0.035,0.036000000000000004,0.03525000000000001,0.035,0.0004330127018922198,0.016,0.017,0.016800000000000002,0.017,0.0004000000000000004,0.34700000000000003,0.361,0.35405,0.353,0.004200892762258976,0.017,0.017,0.017000000000000005,0.017,3.469446951953614e-18,32,4,2048,768,151936,128,8,2688,1
0.066,0.08,0.07785714285714287,0.078,0.002849991049037143,0.034,0.036000000000000004,0.03505000000000001,0.035,0.00038405728739343076,0.126,0.13,0.12835000000000002,0.128,0.0008529361054615997,0.026000000000000002,0.027,0.02695000000000001,0.027,0.00021794494717703315,0.12,0.124,0.12169999999999999,0.1215,0.0009539392014169466,0.035,0.036000000000000004,0.03570000000000001,0.036000000000000004,0.0004582575694955844,0.017,0.018000000000000002,0.017050000000000003,0.017,0.0002179449471770339,0.375,0.381,0.37705,0.376,0.002085065946199306,0.017,0.017,0.017000000000000005,0.017,3.469446951953614e-18,32,4,2048,768,151936,128,8,2656,1
0.066,0.078,0.07490476190476192,0.075,0.002286706134008184,0.033,0.035,0.03375000000000001,0.034,0.0006982120021884477,0.122,0.129,0.12479999999999998,0.126,0.0024000000000000024,0.025,0.027,0.026000000000000006,0.026000000000000002,0.0005477225575051656,0.115,0.122,0.1179,0.11850000000000001,0.0021424285285628524,0.033,0.036000000000000004,0.03430000000000001,0.034,0.0008426149773176366,0.016,0.017,0.016650000000000005,0.017,0.0004769696007084733,0.34900000000000003,0.371,0.35724999999999996,0.357,0.006370831970786847,0.017,0.017,0.017000000000000005,0.017,3.469446951953614e-18,32,4,2048,768,151936,128,8,2624,1
0.062,0.078,0.07595238095238097,0.077,0.0032436926411288387,0.033,0.034,0.03395000000000001,0.034,0.00021794494717703385,0.124,0.128,0.12780000000000002,0.128,0.0008717797887081354,0.026000000000000002,0.027,0.026300000000000007,0.026000000000000002,0.0004582575694955828,0.11800000000000001,0.122,0.12044999999999999,0.12,0.0009205976319760974,0.034,0.035,0.03450000000000001,0.0345,0.0005000000000000006,0.017,0.017,0.017000000000000005,0.017,3.469446951953614e-18,0.363,0.369,0.3651,0.365,0.0016093476939431095,0.016,0.017,0.016400000000000005,0.016,0.000489897948556636,32,4,2048,768,151936,128,8,2592,1
0.063,0.077,0.07423809523809524,0.075,0.002741302469452239,0.033,0.034,0.033400000000000006,0.033,0.000489897948556636,0.125,0.128,0.12620000000000003,0.125,0.0014000000000000015,0.025,0.026000000000000002,0.025650000000000006,0.026000000000000002,0.0004769696007084733,0.093,0.096,0.09384999999999999,0.093,0.0010136567466356653,0.033,0.034,0.03345000000000001,0.033,0.0004974937185533104,0.016,0.017,0.016950000000000003,0.017,0.00021794494717703385,0.34800000000000003,0.36,0.3536,0.35100000000000003,0.00434050688284212,0.016,0.017,0.016850000000000004,0.017,0.00035707142142714284,32,4,2048,768,151936,128,8,2560,1
0.062,0.074,0.07114285714285715,0.07200000000000001,0.002799416848895058,0.031,0.033,0.03185,0.032,0.0008529361054615998,0.11800000000000001,0.128,0.12204999999999999,0.125,0.00372122291726792,0.024,0.026000000000000002,0.024650000000000005,0.025,0.0005722761571129804,0.088,0.095,0.0909,0.093,0.0026627053911388717,0.031,0.033,0.031950000000000006,0.032,0.0009205976319760994,0.015,0.017,0.015850000000000003,0.016,0.0006538348415311016,0.334,0.359,0.34490000000000004,0.34700000000000003,0.008449260322655456,0.016,0.017,0.016050000000000002,0.016,0.0002179449471770339,32,4,2048,768,151936,128,8,2528,1
0.062,0.077,0.07328571428571429,0.074,0.0027280353499814286,0.032,0.034,0.03255000000000001,0.0325,0.0005894913061275802,0.126,0.13,0.12790000000000004,0.128,0.0014106735979665897,0.025,0.026000000000000002,0.025350000000000004,0.025,0.00047696960070847314,0.094,0.098,0.09519999999999999,0.095,0.0012083045973594582,0.032,0.034,0.032900000000000006,0.033,0.0005385164807134509,0.017,0.018000000000000002,0.017050000000000003,0.017,0.0002179449471770339,0.34,0.354,0.34675,0.34700000000000003,0.004345975149491759,0.016,0.016,0.016000000000000004,0.016,3.469446951953614e-18,32,4,2048,768,151936,128,8,2496,1
